ROW_NUM,CTPRVN_NM,SIGUNGU_NM,EMD_NM,LVSTCK_NM,FARM_CO
11728,울산광역시,북구,달천동,소,4
11729,경기도,안산시 상록구,팔곡일동,소,3
11730,경기도,용인시 수지구,동천동,소,3
11731,경기도,시흥시,매화동,소,8
11732,광주광역시,남구,원산동,소,1
11733,경기도,파주시,산남동,소,14
11734,대전광역시,서구,매노동,소,7
11735,경기도,양주시,유양동,소,1
11736,경기도,양주시,만송동,소,6
11737,울산광역시,북구,호계동,소,2
11738,경기도,시흥시,신천동,소,8
11739,대전광역시,서구,오동,소,3
11740,인천광역시,강화군,송해면,소,35
11741,광주광역시,광산구,명화동,소,2
11742,광주광역시,광산구,동산동,소,2
11743,경기도,양주시,옥정동,소,1
11744,경기도,시흥시,물왕동,소,1
11745,경기도,안성시,사곡동,소,11
11746,강원도,원주시,문막읍,소,62
11747,강원도,동해시,이로동,소,2
11748,경기도,김포시,통진읍,소,27
11749,경기도,파주시,파평면,소,37
11750,강원도,강릉시,운산동,소,2
11751,강원도,강릉시,구정면,소,36
11752,서울특별시,서초구,내곡동,소,1
11753,대구광역시,북구,읍내동,소,1
11754,대구광역시,북구,연경동,소,14
11755,강원도,태백시,원동,소,4
11756,경기도,김포시,하성면,소,47
11757,대구광역시,동구,둔산동,소,10
11758,강원도,동해시,쇄운동,소,5
11759,대구광역시,동구,진인동,소,3
11760,대구광역시,북구,국우동,소,7
11761,경기도,성남시 수정구,고등동,소,1
11762,대구광역시,동구,백안동,소,20
11763,경기도,의정부시,자일동,소,4
11764,경기도,의정부시,녹양동,소,1
11765,강원도,삼척시,도계읍,소,55
11766,경기도,연천군,백학면,소,67
11767,충청북도,영동군,매곡면,소,21
11768,충청북도,영동군,상촌면,소,9
11769,경기도,연천군,군남면,소,28
11770,충청북도,영동군,양산면,소,43
11771,강원도,동해시,만우동,소,2
11772,강원도,태백시,문곡동,소,3
11773,강원도,강릉시,박월동,소,4
11774,강원도,강릉시,두산동,소,1
11775,강원도,태백시,통동,소,4
11776,강원도,삼척시,조비동,소,4
11777,강원도,횡성군,강림면,소,68
11778,경기도,양평군,양동면,소,94
11779,강원도,철원군,갈말읍,소,96
11780,강원도,영월군,남면,소,73
11781,강원도,정선군,임계면,소,69
11782,강원도,영월군,한반도면,소,20
11783,충청남도,예산군,신양면,소,190
11784,충청남도,천안시 동남구,병천면,소,51
11785,충청남도,당진시,우강면,소,44
11786,충청북도,청주시 흥덕구,석곡동,소,3
11787,충청남도,금산군,남일면,소,25
11788,전라북도,남원시,내척동,소,7
11789,강원도,춘천시,동면,소,44
11790,충청남도,태안군,소원면,소,27
11791,강원도,화천군,하남면,소,58
11792,전라북도,정읍시,덕천면,소,124
11793,전라북도,정읍시,고부면,소,92
11794,충청남도,천안시 동남구,구룡동,소,2
11795,전라북도,김제시,백학동,소,11
11796,강원도,양구군,해안면,소,5
11797,전라북도,남원시,노암동,소,1
11798,전라북도,익산시,여산면,소,47
11799,충청남도,보령시,주산면,소,84
11800,전라북도,고창군,대산면,소,115
11801,충청남도,논산시,노성면,소,67
11802,충청남도,보령시,주교면,소,49
11803,충청북도,괴산군,문광면,소,24
11804,전라북도,정읍시,소성면,소,63
11805,강원도,평창군,대관령면,소,37
11806,충청남도,천안시 서북구,직산읍,소,26
11807,전라북도,김제시,공덕면,소,33
11808,전라북도,김제시,난봉동,소,1
11809,충청남도,아산시,초사동,소,3
11810,충청북도,제천시,강제동,소,2
11811,충청남도,논산시,가야곡면,소,76
11812,충청남도,서천군,마서면,소,55
11813,충청남도,서천군,서천읍,소,28
11814,전라남도,무안군,일로읍,소,209
11815,충청남도,공주시,검상동,소,15
11816,충청북도,단양군,어상천면,소,19
11817,경상북도,경주시,손곡동,소,6
11818,경상북도,포항시 남구,동해면,소,17
11819,충청남도,논산시,취암동,소,1
11820,경상북도,경주시,하동,소,10
11821,전라북도,부안군,백산면,소,66
11822,충청남도,청양군,청남면,소,71
11823,충청남도,청양군,장평면,소,138
11824,충청남도,서천군,시초면,소,14
11825,경상북도,포항시 북구,기계면,소,202
11826,전라남도,무안군,망운면,소,71
11827,충청남도,당진시,우두동,소,21
11828,충청남도,서산시,오남동,소,4
11829,충청남도,서산시,온석동,소,3
11830,전라북도,군산시,옥산면,소,4
11831,충청남도,공주시,반포면,소,23
11832,경상북도,포항시 북구,송라면,소,15
11833,전라북도,익산시,금강동,소,1
11834,전라북도,익산시,오산면,소,24
11835,전라남도,화순군,이양면,소,33
11836,전라남도,담양군,수북면,소,32
11837,전라남도,담양군,봉산면,소,19
11838,전라북도,익산시,정족동,소,8
11839,전라북도,익산시,임상동,소,3
11840,경상북도,포항시 북구,죽장면,소,52
11841,충청남도,부여군,외산면,소,47
11842,전라북도,임실군,운암면,소,37
11843,경상북도,경주시,평동,소,34
11844,경상북도,경주시,충효동,소,38
11845,전라북도,장수군,계북면,소,52
11846,충청남도,부여군,충화면,소,45
11847,전라남도,완도군,금당면,소,4
11848,경상북도,경주시,용강동,소,1
11849,전라북도,임실군,신덕면,소,59
11850,충청남도,부여군,옥산면,소,41
11851,전라남도,신안군,지도읍,소,87
11852,전라북도,완주군,소양면,소,30
11853,경상북도,영양군,영양읍,소,31
11854,전라남도,장성군,장성읍,소,128
11855,전라남도,장성군,진원면,소,56
11856,전라남도,나주시,문평면,소,65
11857,전라북도,진안군,성수면,소,36
11858,전라남도,나주시,안창동,소,1
11859,전라북도,진안군,상전면,소,4
11860,전라남도,신안군,자은면,소,15
11861,전라북도,순창군,유등면,소,27
11862,전라남도,장흥군,용산면,소,215
11863,전라남도,목포시,옥암동,소,2
11864,전라남도,보성군,웅치면,소,62
11865,전라남도,나주시,다도면,소,56
11866,전라북도,김제시,금산면,소,146
11867,전라남도,영암군,삼호읍,소,44
11868,전라남도,함평군,학교면,소,93
11869,전라남도,영암군,군서면,소,99
11870,전라남도,순천시,대룡동,소,16
11871,전라남도,여수시,둔덕동,소,4
11872,전라북도,고창군,고창읍,소,48
11873,전라북도,고창군,상하면,소,24
11874,전라남도,화순군,청풍면,소,18
11875,전라남도,영암군,시종면,소,84
11876,전라남도,화순군,한천면,소,30
11877,경상북도,상주시,은척면,소,67
11878,전라남도,순천시,생목동,소,1
11879,전라남도,신안군,신의면,소,2
11880,경상북도,성주군,수륜면,소,64
11881,경상북도,안동시,북후면,소,119
11882,경상북도,의성군,사곡면,소,11
11883,경상북도,경산시,대정동,소,5
11884,경상북도,성주군,금수면,소,26
11885,경상북도,영주시,봉현면,소,37
11886,경상북도,칠곡군,기산면,소,26
11887,경상북도,성주군,월항면,소,16
11888,경상북도,청송군,부동면,소,13
11889,경상북도,고령군,운수면,소,153
11890,경상북도,영덕군,달산면,소,13
11891,경상북도,안동시,녹전면,소,105
11892,경상북도,영덕군,강구면,소,17
11893,경상북도,영덕군,남정면,소,25
11894,경상북도,영주시,창진동,소,32
11895,경상북도,구미시,황상동,소,1
11896,경상북도,영주시,휴천동,소,25
11897,경상북도,상주시,함창읍,소,114
11898,경상북도,안동시,와룡면,소,102
11899,경상북도,안동시,정하동,소,4
11900,경상북도,김천시,증산면,소,65
11901,경상북도,군위군,산성면,소,31
11902,경상북도,상주시,낙상동,소,6
11903,경상북도,의성군,옥산면,소,10
11904,경상북도,영주시,고현동,소,6
11905,경상북도,김천시,대덕면,소,108
11906,제주특별자치도,서귀포시,표선면,소,44
11907,경상남도,의령군,부림면,소,100
11908,경상남도,남해군,삼동면,소,64
11909,경상북도,고령군,우곡면,소,32
11910,경상북도,봉화군,상운면,소,91
11911,경상북도,청송군,현동면,소,21
11912,경상남도,합천군,초계면,소,115
11913,경상남도,거제시,동부면,소,24
11914,경상남도,함안군,칠북면,소,24
11915,경상북도,문경시,영신동,소,2
11916,경상북도,울진군,기성면,소,36
11917,경상남도,고성군,삼산면,소,26
11918,경상남도,하동군,청암면,소,45
11919,경상남도,창녕군,장마면,소,53
11920,경상북도,예천군,효자면,소,41
11921,경상남도,하동군,옥종면,소,88
11922,경상남도,창녕군,부곡면,소,37
11923,제주특별자치도,제주시,한경면,소,42
11924,경상남도,의령군,정곡면,소,44
11925,경기도,포천시,이동면,소,55
11926,경상남도,사천시,사남면,소,58
11927,경상남도,사천시,정동면,소,64
11928,충청남도,천안시 동남구,북면,말,1
11929,전라남도,담양군,창평면,오리,2
11930,경기도,여주시,오금동,닭,4
11931,전라북도,군산시,회현면,닭,21
11932,경상남도,창원시 마산합포구,진북면,닭,51
11933,경상남도,김해시,진례면,소,46
11934,경상남도,김해시,이동,소,2
11935,경상남도,김해시,화목동,소,15
11936,울산광역시,남구,장생포동,닭,2
11937,대전광역시,대덕구,이현동,닭,3
11938,경기도,포천시,신북면,소,44
11939,경상남도,김해시,흥동,염소,1
11940,전라북도,고창군,고수면,닭,17
11941,전라북도,임실군,관촌면,닭,48
11942,인천광역시,중구,중산동,소,3
11943,충청남도,당진시,순성면,닭,25
11944,경상남도,하동군,진교면,칠면조,1
11945,강원도,홍천군,북방면,염소,16
11946,전라남도,곡성군,입면,닭,77
11947,충청남도,서천군,서천읍,사슴,3
11948,경상북도,예천군,지보면,닭,72
11949,경상남도,진주시,집현면,소,14
11950,경상남도,산청군,시천면,닭,33
11951,강원도,영월군,상동읍,닭,34
11952,경상남도,하동군,적량면,염소,3
11953,전라남도,광양시,광양읍,꿀벌,2
11954,전라남도,순천시,상사면,염소,11
11955,경상남도,거창군,마리면,염소,12
11956,충청남도,금산군,군북면,염소,13
11957,전라남도,신안군,자은면,돼지,2
11958,충청남도,논산시,노성면,염소,5
11959,경기도,여주시,흥천면,염소,6
11960,전라북도,남원시,갈치동,염소,2
11961,경상북도,영천시,신녕면,돼지,5
11962,전라북도,완주군,이서면,돼지,2
11963,경상남도,고성군,영오면,염소,21
11964,충청남도,금산군,남이면,염소,3
11965,강원도,홍천군,홍천읍,염소,9
11966,충청북도,청원군,미원면,닭,15
11967,강원도,철원군,동송읍,닭,44
11968,충청북도,괴산군,연풍면,닭,21
11969,충청북도,단양군,영춘면,닭,73
11970,제주특별자치도,서귀포시,표선면,말,82
11971,충청남도,천안시 동남구,광덕면,닭,18
11972,전라북도,장수군,장수읍,염소,38
11973,충청남도,홍성군,홍성읍,염소,11
11974,경기도,파주시,법원읍,돼지,4
11975,울산광역시,울주군,두서면,염소,15
11976,전라남도,곡성군,오산면,염소,17
11977,경기도,양주시,은현면,돼지,28
11978,경상북도,김천시,구성면,사슴,5
11979,경상북도,안동시,와룡면,닭,47
11980,전라남도,영광군,영광읍,돼지,3
11981,경상남도,거창군,신원면,닭,52
11982,경상북도,군위군,군위읍,염소,7
11983,경기도,양평군,용문면,거위,1
11984,경상북도,의성군,비안면,닭,16
11985,경상남도,합천군,쌍백면,닭,31
11986,경상남도,합천군,쌍백면,칠면조,1
11987,경상남도,함양군,안의면,닭,66
11988,전라남도,여수시,오림동,칠면조,1
11989,전라남도,여수시,오림동,오리,1
11990,전라남도,여수시,오림동,닭,4
11991,전라남도,진도군,의신면,염소,4
11992,전라남도,장성군,동화면,닭,36
11993,경상북도,봉화군,명호면,염소,23
11994,경상남도,거창군,신원면,꿀벌,2
11995,충청남도,천안시 동남구,풍세면,닭,34
11996,제주특별자치도,제주시,영평동,말,4
11997,경상북도,성주군,용암면,닭,22
11998,경상남도,거창군,남하면,닭,34
11999,충청북도,청주시 청원구,율량동,사슴,1
12000,제주특별자치도,제주시,구좌읍,돼지,13
12001,경상남도,합천군,청덕면,돼지,6
12002,충청북도,청원군,북이면,염소,13
12003,충청북도,충주시,목행동,개,1
12004,경상북도,영주시,문수면,닭,33
12005,경상남도,창녕군,길곡면,닭,9
12006,경상북도,영천시,고경면,닭,37
12007,전라남도,강진군,작천면,닭,29
12008,경상북도,영주시,순흥면,닭,23
12009,경기도,의왕시,오전동,닭,3
12010,강원도,화천군,하남면,닭,67
12011,충청남도,예산군,봉산면,닭,29
12012,충청북도,충주시,동량면,닭,90
12013,전라남도,곡성군,석곡면,닭,91
12014,,,,꿩,5
12015,경기도,남양주시,삼패동,염소,1
12016,전라남도,순천시,낙안면,닭,69
12017,경상남도,진주시,명석면,닭,85
12018,전라남도,화순군,이양면,닭,24
12019,충청북도,보은군,산외면,닭,17
12020,전라북도,순창군,유등면,닭,35
12021,경상남도,창녕군,창녕읍,염소,5
12022,전라북도,완주군,운주면,닭,9
12023,경상남도,남해군,남해읍,관상조,1
12024,강원도,고성군,간성읍,닭,49
12025,충청북도,옥천군,안남면,닭,17
12026,울산광역시,울주군,온산읍,닭,3
12027,충청북도,보은군,수한면,사슴,2
12028,전라남도,담양군,용면,닭,8
12029,세종특별자치시,,부강면,닭,19
12030,경기도,용인시 처인구,백암면,돼지,52
12031,전라북도,순창군,동계면,염소,12
12032,충청남도,아산시,송악면,사슴,35
12033,경상남도,창원시 마산회원구,두척동,닭,5
12034,경기도,이천시,설성면,닭,13
12035,경상남도,하동군,북천면,오리,1
12036,전라북도,완주군,화산면,닭,27
12037,경기도,여주시,흥천면,돼지,6
12038,전라남도,담양군,월산면,닭,11
12039,전라북도,순창군,유등면,염소,15
12040,충청북도,음성군,음성읍,닭,41
12041,충청북도,제천시,송학면,돼지,5
12042,경기도,남양주시,평내동,꿀벌,1
12043,경상남도,고성군,동해면,염소,26
12044,경상남도,의령군,화정면,염소,21
12045,충청남도,부여군,세도면,염소,6
12046,전라북도,순창군,복흥면,꿩,1
12047,울산광역시,울주군,삼남면,닭,20
12048,경상남도,거창군,북상면,닭,23
12049,경기도,고양시 덕양구,동산동,닭,1
12050,경상북도,상주시,화동면,염소,7
12051,충청남도,보령시,주교면,닭,28
12052,울산광역시,북구,시례동,염소,2
12053,경상북도,의성군,봉양면,염소,4
12054,전라남도,완도군,노화읍,닭,18
12055,전라남도,순천시,주암면,염소,26
12056,경상남도,창녕군,남지읍,오리,1
12057,경상남도,창녕군,남지읍,닭,13
12058,경기도,고양시 일산서구,덕이동,닭,1
12059,충청북도,제천시,왕암동,토끼,1
12060,전라북도,김제시,금구면,닭,37
12061,충청북도,충주시,가주동,염소,3
12062,강원도,횡성군,갑천면,닭,95
12063,대전광역시,동구,추동,칠면조,1
12064,대전광역시,동구,추동,토끼,1
12065,제주특별자치도,제주시,회천동,말,14
12066,충청북도,영동군,상촌면,사슴,4
12067,강원도,평창군,평창읍,닭,107
12068,전라남도,보성군,복내면,염소,29
12069,충청북도,청원군,내수읍,닭,15
12070,충청북도,충주시,교현동,꿀벌,8
12071,경상남도,함안군,여항면,닭,22
12072,경상남도,사천시,서포면,닭,31
12073,충청북도,충주시,호암동,염소,1
12074,경상북도,청도군,화양읍,닭,15
12075,전라남도,곡성군,오곡면,염소,11
12076,경상북도,영주시,이산면,사슴,5
12077,울산광역시,울주군,범서읍,닭,42
12078,전라북도,장수군,산서면,염소,42
12079,전라남도,광양시,광영동,닭,1
12080,경상북도,영주시,조암동,닭,9
12081,강원도,횡성군,강림면,닭,42
12082,강원도,평창군,미탄면,닭,53
12083,경상북도,청도군,운문면,닭,16
12084,경상북도,안동시,남후면,오리,3
12085,강원도,양양군,현남면,닭,12
12086,경상남도,고성군,거류면,돼지,18
12087,강원도,홍천군,남면,돼지,7
12088,전라북도,정읍시,옹동면,닭,33
12089,경상북도,청도군,화양읍,염소,2
12090,경상북도,김천시,어모면,닭,6
12091,전라남도,순천시,황전면,돼지,1
12092,전라남도,화순군,춘양면,닭,15
12093,충청북도,괴산군,연풍면,사슴,3
12094,전라북도,임실군,덕치면,염소,3
12095,충청북도,청원군,남이면,닭,6
12096,충청북도,충주시,동량면,염소,15
12097,경상북도,고령군,쌍림면,염소,19
12098,경기도,안성시,죽산면,닭,5
12099,대전광역시,중구,금동,닭,2
12100,충청북도,청원군,미원면,염소,13
12101,경상북도,경산시,용성면,염소,19
12102,경상북도,구미시,고아읍,돼지,8
12103,전라북도,부안군,보안면,닭,11
12104,충청남도,서산시,갈산동,닭,6
12105,경기도,포천시,소흘읍,닭,13
12106,전라북도,진안군,부귀면,기러기,4
12107,전라남도,보성군,벌교읍,오리,2
12108,부산광역시,강서구,대저2동,거위,3
12109,경기도,화성시,우정읍,닭,7
12110,경상북도,안동시,임동면,닭,16
12111,경기도,구리시,교문동,닭,1
12112,충청남도,논산시,채운면,돼지,4
12113,충청북도,음성군,원남면,닭,52
12114,전라남도,영광군,홍농읍,닭,17
12115,충청남도,논산시,연산면,닭,30
12116,경기도,포천시,군내면,닭,8
12117,울산광역시,울주군,두동면,닭,33
12118,강원도,양구군,양구읍,닭,26
12119,경상북도,봉화군,소천면,염소,15
12120,경상남도,남해군,고현면,닭,57
12121,전라북도,남원시,아영면,돼지,13
12122,충청남도,아산시,영인면,돼지,10
12123,경상북도,안동시,와룡면,돼지,12
12124,강원도,홍천군,두촌면,닭,25
12125,전라남도,장성군,진원면,사슴,5
12126,충청남도,예산군,광시면,기러기,1
12127,경상북도,영주시,봉현면,염소,5
12128,경상북도,의성군,단북면,염소,5
12129,충청남도,아산시,음봉면,닭,33
12130,전라북도,정읍시,신태인읍,거위,1
12131,경기도,이천시,대월면,돼지,15
12132,대전광역시,서구,흑석동,닭,7
12133,전라남도,나주시,동강면,닭,21
12134,울산광역시,울주군,온양읍,오리,2
12135,강원도,강릉시,연곡면,면양,3
12136,경상북도,영주시,이산면,꿀벌,5
12137,전라북도,정읍시,고부면,돼지,3
12138,충청남도,천안시 동남구,수신면,닭,9
12139,인천광역시,강화군,내가면,돼지,1
12140,경기도,고양시 덕양구,원당동,닭,5
12141,충청남도,아산시,송악면,닭,15
12142,경상남도,함양군,지곡면,칠면조,2
12143,충청남도,홍성군,서부면,염소,33
12144,강원도,홍천군,화촌면,돼지,7
12145,충청남도,부여군,규암면,꿩,1
12146,충청남도,부여군,내산면,염소,8
12147,전라북도,완주군,구이면,닭,29
12148,전라북도,정읍시,입암면,닭,29
12149,전라남도,순천시,월등면,사슴,1
12150,경상남도,밀양시,상남면,닭,24
12151,전라남도,완도군,완도읍,닭,56
12152,경상북도,상주시,화남면,칠면조,2
12153,경상북도,상주시,화남면,닭,20
12154,충청남도,보령시,청소면,사슴,15
12155,인천광역시,중구,덕교동,사슴,3
12156,전라북도,임실군,신덕면,닭,29
12157,전라북도,임실군,신덕면,기러기,2
12158,경기도,고양시 일산동구,설문동,닭,2
12159,충청북도,제천시,장락동,염소,3
12160,대전광역시,대덕구,대화동,닭,1
12161,충청남도,당진시,송산면,닭,24
12162,경상북도,상주시,공성면,닭,26
12163,충청북도,괴산군,장연면,오리,2
12164,경기도,양평군,용문면,닭,17
12165,전라남도,순천시,상사면,닭,32
12166,경상남도,밀양시,하남읍,닭,17
12167,충청남도,홍성군,갈산면,기러기,2
12168,전라남도,순천시,승주읍,염소,13
12169,전라남도,고흥군,대서면,돼지,1
12170,경기도,화성시,우정읍,염소,5
12171,경상북도,구미시,고아읍,닭,26
12172,충청북도,청주시 서원구,남이면,닭,12
12173,충청북도,단양군,가곡면,꿀벌,3
12174,전라남도,구례군,문척면,칠면조,3
12175,경상남도,고성군,회화면,염소,26
12176,전라북도,정읍시,이평면,닭,23
12177,충청남도,아산시,음봉면,염소,4
12178,전라북도,익산시,용안면,오리,1
12179,경상남도,의령군,궁류면,닭,25
12180,경상북도,경주시,안강읍,꿀벌,2
12181,충청남도,서산시,음암면,칠면조,4
12182,전라북도,익산시,함열읍,염소,8
12183,경상북도,경산시,진량읍,닭,8
12184,전라남도,여수시,묘도동,닭,6
12185,충청남도,홍성군,금마면,관상조,1
12186,광주광역시,서구,서창동,염소,2
12187,제주특별자치도,제주시,도남동,꿀벌,3
12188,인천광역시,강화군,삼산면,닭,6
12189,강원도,강릉시,구정면,닭,41
12190,경기도,가평군,상면,염소,8
12191,충청북도,제천시,장락동,닭,4
12192,전라남도,순천시,별량면,거위,1
12193,경상북도,문경시,산양면,사슴,2
12194,충청북도,단양군,가곡면,염소,25
12195,경상남도,거제시,사등면,염소,14
12196,경상북도,칠곡군,약목면,염소,12
12197,경상북도,문경시,농암면,염소,9
12198,경상북도,봉화군,물야면,오리,1
12199,강원도,춘천시,서면,사슴,2
12200,충청북도,청주시 상당구,미원면,꿀벌,9
12201,전라북도,김제시,백산면,말,3
12202,전라북도,장수군,장수읍,돼지,8
12203,충청북도,충주시,신니면,돼지,5
12204,전라남도,강진군,도암면,칠면조,1
12205,충청북도,제천시,백운면,꿀벌,7
12206,충청북도,증평군,증평읍,사슴,3
12207,제주특별자치도,서귀포시,도순동,꿀벌,4
12208,충청북도,진천군,초평면,돼지,6
12209,충청남도,공주시,우성면,염소,9
12210,충청남도,홍성군,광천읍,토끼,4
12211,충청남도,보령시,주교면,사슴,1
12212,전라남도,장흥군,부산면,닭,10
12213,강원도,홍천군,홍천읍,관상조,1
12214,대구광역시,중구,남산동,관상조,4
12215,전라북도,순창군,금과면,거위,1
12216,전라남도,순천시,월등면,기러기,1
12217,경기도,양평군,양동면,꿀벌,1
12218,경기도,양주시,율정동,사슴,1
12219,대구광역시,동구,사복동,염소,1
12220,경상남도,거제시,남부면,염소,5
12221,경기도,평택시,장안동,닭,2
12222,충청남도,공주시,계룡면,돼지,9
12223,충청북도,옥천군,청산면,돼지,3
12224,전라남도,화순군,화순읍,돼지,7
12225,경상북도,영주시,안정면,돼지,9
12226,전라남도,완도군,청산면,닭,29
12227,충청북도,진천군,초평면,닭,18
12228,전라북도,고창군,고창읍,오리,1
12229,경상북도,포항시 북구,죽장면,닭,27
12230,전라북도,진안군,용담면,염소,1
12231,경상북도,청도군,풍각면,닭,15
12232,충청북도,제천시,금성면,오리,1
12233,충청남도,천안시 서북구,직산읍,사슴,2
12234,전라북도,군산시,개정면,사슴,3
12235,대전광역시,대덕구,장동,닭,5
12236,경상북도,구미시,지산동,닭,4
12237,전라남도,구례군,토지면,염소,13
12238,전라북도,진안군,진안읍,염소,37
12239,부산광역시,금정구,선동,꿩,2
12240,제주특별자치도,서귀포시,성산읍,말,58
12241,충청북도,진천군,문백면,염소,14
12242,부산광역시,기장군,장안읍,염소,11
12243,전라북도,완주군,소양면,닭,26
12244,충청북도,영동군,추풍령면,닭,9
12245,경기도,의왕시,포일동,닭,2
12246,충청남도,부여군,세도면,돼지,3
12247,전라북도,김제시,연정동,돼지,1
12248,인천광역시,서구,백석동,사슴,7
12249,인천광역시,강화군,내가면,염소,3
12250,경기도,군포시,산본동,꿀벌,2
12251,전라북도,순창군,쌍치면,돼지,1
12252,전라남도,무안군,일로읍,오리,5
12253,경상남도,양산시,용당동,거위,1
12254,전라남도,순천시,서면,돼지,4
12255,충청북도,괴산군,소수면,닭,12
12256,충청남도,당진시,용연동,토끼,1
12257,강원도,영월군,김삿갓면,돼지,1
12258,경상남도,김해시,생림면,염소,11
12259,경기도,양평군,개군면,메추리,4
12260,경기도,평택시,가재동,닭,1
12261,경상남도,창원시 의창구,북면,돼지,5
12262,인천광역시,강화군,양사면,닭,6
12263,경기도,남양주시,호평동,닭,1
12264,경상북도,고령군,개진면,닭,15
12265,전라북도,정읍시,영원면,염소,6
12266,경상북도,문경시,마성면,관상조,1
12267,경기도,포천시,창수면,돼지,16
12268,경상남도,진주시,미천면,염소,19
12269,전라남도,광양시,진상면,칠면조,3
12270,경기도,화성시,팔탄면,닭,18
12271,충청북도,보은군,속리산면,돼지,1
12272,전라북도,고창군,성송면,관상조,1
12273,경상남도,사천시,축동면,닭,18
12274,경상북도,영덕군,영덕읍,돼지,3
12275,충청남도,논산시,벌곡면,기러기,2
12276,전라북도,부안군,상서면,기러기,1
12277,충청남도,청양군,정산면,닭,15
12278,전라남도,해남군,옥천면,오리,1
12279,강원도,태백시,적각동,닭,1
12280,경상북도,안동시,북후면,염소,6
12281,경상남도,창원시 진해구,가주동,닭,6
12282,충청북도,진천군,초평면,꿀벌,12
12283,경상남도,창원시 의창구,명곡동,오리,1
12284,충청남도,보령시,성주면,기러기,1
12285,충청북도,영동군,용화면,닭,19
12286,전라북도,완주군,비봉면,염소,17
12287,충청남도,예산군,고덕면,염소,13
12288,경상북도,김천시,아포읍,닭,18
12289,경기도,평택시,포승읍,꿀벌,2
12290,전라남도,나주시,문평면,닭,11
12291,강원도,동해시,지흥동,닭,6
12292,강원도,홍천군,서면,오리,2
12293,전라북도,익산시,성당면,염소,11
12294,경기도,화성시,마도면,돼지,5
12295,경기도,김포시,양촌읍,닭,12
12296,전라북도,진안군,마령면,거위,2
12297,대전광역시,유성구,대동,닭,1
12298,충청남도,청양군,청남면,닭,18
12299,경상남도,사천시,사천읍,염소,8
12300,대전광역시,동구,마산동,닭,6
12301,전라북도,완주군,삼례읍,닭,8
12302,전라남도,곡성군,오산면,오리,4
12303,전라북도,완주군,비봉면,관상조,1
12304,전라북도,장수군,장계면,염소,15
12305,경상북도,영양군,청기면,닭,11
12306,전라북도,부안군,하서면,돼지,2
12307,울산광역시,중구,약사동,염소,1
12308,전라북도,김제시,입석동,염소,1
12309,경상남도,함안군,산인면,거위,1
12310,전라북도,군산시,서수면,돼지,13
12311,충청남도,논산시,벌곡면,돼지,6
12312,경상북도,봉화군,소천면,오리,2
12313,충청남도,부여군,남면,염소,11
12314,경상북도,칠곡군,동명면,오리,2
12315,강원도,정선군,임계면,염소,9
12316,대전광역시,대덕구,연축동,염소,2
12317,경상남도,의령군,칠곡면,꿀벌,1
12318,경기도,광주시,곤지암읍,닭,11
12319,충청북도,영동군,황간면,닭,26
12320,경상북도,상주시,청리면,염소,4
12321,전라북도,순창군,인계면,사슴,3
12322,경상남도,양산시,명곡동,닭,7
12323,경상남도,함안군,군북면,오리,3
12324,전라남도,고흥군,고흥읍,닭,11
12325,전라북도,남원시,산동면,염소,10
12326,전라남도,장성군,북하면,염소,8
12327,전라남도,고흥군,대서면,닭,20
12328,전라남도,담양군,무정면,염소,5
12329,제주특별자치도,제주시,영평동,닭,2
12330,충청북도,충주시,용탄동,꿀벌,1
12331,경상북도,문경시,마성면,돼지,3
12332,강원도,철원군,갈말읍,꿀벌,6
12333,충청남도,아산시,영인면,관상조,3
12334,제주특별자치도,서귀포시,서홍동,말,4
12335,경상남도,진주시,명석면,돼지,3
12336,강원도,원주시,부론면,거위,3
12337,대전광역시,서구,봉곡동,닭,3
12338,전라남도,담양군,봉산면,돼지,3
12339,강원도,춘천시,신동,닭,7
12340,전라남도,무안군,운남면,돼지,24
12341,경상남도,하동군,양보면,염소,22
12342,전라남도,광양시,진상면,염소,9
12343,충청남도,보령시,미산면,염소,16
12344,제주특별자치도,서귀포시,남원읍,돼지,12
12345,제주특별자치도,서귀포시,회수동,돼지,3
12346,전라남도,진도군,의신면,닭,9
12347,충청북도,충주시,노은면,염소,9
12348,충청남도,예산군,신양면,칠면조,2
12349,경기도,김포시,고촌읍,닭,9
12350,부산광역시,강서구,대저2동,염소,3
12351,충청북도,제천시,수산면,토끼,1
12352,경기도,화성시,장안면,꿀벌,7
12353,전라북도,진안군,진안읍,돼지,8
12354,충청남도,예산군,대흥면,돼지,3
12355,충청남도,청양군,남양면,돼지,6
12356,경기도,여주시,대신면,닭,11
12357,경상북도,김천시,교동,사슴,1
12358,충청남도,보령시,웅천읍,염소,12
12359,전라북도,익산시,망성면,돼지,6
12360,경기도,고양시 덕양구,내유동,사슴,1
12361,경상남도,진주시,주약동,돼지,2
12362,충청북도,청원군,북이면,돼지,10
12363,충청남도,논산시,광석면,염소,3
12364,경기도,화성시,양감면,꿩,2
12365,충청북도,청주시 흥덕구,가경동,꿀벌,2
12366,충청북도,영동군,영동읍,기러기,2
12367,경상북도,김천시,대항면,돼지,3
12368,경기도,광명시,노온사동,오리,1
12369,경상남도,의령군,부림면,꿀벌,4
12370,충청남도,아산시,염치읍,염소,2
12371,전라북도,김제시,진봉면,염소,9
12372,경상북도,영주시,안정면,거위,2
12373,충청북도,청원군,가덕면,관상조,1
